Fighter Name,Fighter A,Fighter B,Result,Fight_ID,Fighter_Link
Aleksei Oleinik,Aleksei Oleinik,Ilir Latifi,0,6,http://www.ufcstats.com/fighter-details/98c23cb6da5b3352
Uros Medic,Uros Medic,Jalin Turner,0,1,http://www.ufcstats.com/fighter-details/681399317dbf4701
Uros Medic,Uros Medic,Omar Morales,1,2,http://www.ufcstats.com/fighter-details/681399317dbf4701
Uros Medic,Uros Medic,Matthew Semelsberger,1,3,http://www.ufcstats.com/fighter-details/681399317dbf4701
Uros Medic,Uros Medic,Myktybek Orolbai,0,4,http://www.ufcstats.com/fighter-details/681399317dbf4701
Uros Medic,Uros Medic,Tim Means,1,5,http://www.ufcstats.com/fighter-details/681399317dbf4701
Uros Medic,Uros Medic,Punahele Soriano,0,6,http://www.ufcstats.com/fighter-details/681399317dbf4701
Felipe Bunes,Felipe Bunes,Joshua Van,0,1,http://www.ufcstats.com/fighter-details/53c10176e3bc7416
Felipe Bunes,Felipe Bunes,Jose Johnson,1,2,http://www.ufcstats.com/fighter-details/53c10176e3bc7416
Ihor Potieria,Ihor Potieria,Carlos Ulberg,0,1,http://www.ufcstats.com/fighter-details/260bd4cef10b033f
Ihor Potieria,Ihor Potieria,Rodolfo Bellato,0,2,http://www.ufcstats.com/fighter-details/260bd4cef10b033f
Ihor Potieria,Ihor Potieria,Robert Bryczek,1,3,http://www.ufcstats.com/fighter-details/260bd4cef10b033f
Ihor Potieria,Ihor Potieria,Michel Pereira,0,4,http://www.ufcstats.com/fighter-details/260bd4cef10b033f
Ihor Potieria,Ihor Potieria,Cesar Almeida,0,5,http://www.ufcstats.com/fighter-details/260bd4cef10b033f
Ihor Potieria,Ihor Potieria,Marco Tulio,0,6,http://www.ufcstats.com/fighter-details/260bd4cef10b033f
Trey Ogden,Trey Ogden,Jordan Leavitt,0,1,http://www.ufcstats.com/fighter-details/cfc3e7bb44685289
Trey Ogden,Trey Ogden,Daniel Zellhuber,1,2,http://www.ufcstats.com/fighter-details/cfc3e7bb44685289
Trey Ogden,Trey Ogden,Ignacio Bahamondes,0,3,http://www.ufcstats.com/fighter-details/cfc3e7bb44685289
Trey Ogden,Trey Ogden,Kurt Holobaugh,1,4,http://www.ufcstats.com/fighter-details/cfc3e7bb44685289
Trey Ogden,Trey Ogden,Loik Radzhabov,1,5,http://www.ufcstats.com/fighter-details/cfc3e7bb44685289
Trey Ogden,Trey Ogden,Thiago Moises,0,6,http://www.ufcstats.com/fighter-details/cfc3e7bb44685289
Umar Nurmagomedov,Umar Nurmagomedov,Brian Kelleher,1,1,http://www.ufcstats.com/fighter-details/2b6fc1c02736833d
Umar Nurmagomedov,Umar Nurmagomedov,Nate Maness,1,2,http://www.ufcstats.com/fighter-details/2b6fc1c02736833d
Umar Nurmagomedov,Umar Nurmagomedov,Raoni Barcelos,1,3,http://www.ufcstats.com/fighter-details/2b6fc1c02736833d
Umar Nurmagomedov,Umar Nurmagomedov,Bekzat Almakhan,1,4,http://www.ufcstats.com/fighter-details/2b6fc1c02736833d
Umar Nurmagomedov,Umar Nurmagomedov,Cory Sandhagen,1,5,http://www.ufcstats.com/fighter-details/2b6fc1c02736833d
Umar Nurmagomedov,Umar Nurmagomedov,Merab Dvalishvili,0,6,http://www.ufcstats.com/fighter-details/2b6fc1c02736833d
Jose Johnson,Jose Johnson,Ronnie Lawrence,0,1,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2
Jose Johnson,Jose Johnson,Jack Cartwright,1,2,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2
Jose Johnson,Jose Johnson,Da'Mon Blackshear,0,3,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2
Jose Johnson,Jose Johnson,Chad Anheliger,1,4,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2
Jose Johnson,Jose Johnson,Asu Almabayev,0,5,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2
Jose Johnson,Jose Johnson,Felipe Bunes,0,6,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2
Punahele Soriano,Punahele Soriano,Nick Maximov,0,1,http://www.ufcstats.com/fighter-details/64facb6cc564262d
Punahele Soriano,Punahele Soriano,Dalcha Lungiambula,1,2,http://www.ufcstats.com/fighter-details/64facb6cc564262d
Punahele Soriano,Punahele Soriano,Roman Kopylov,0,3,http://www.ufcstats.com/fighter-details/64facb6cc564262d
Punahele Soriano,Punahele Soriano,Dustin Stoltzfus,0,4,http://www.ufcstats.com/fighter-details/64facb6cc564262d
Punahele Soriano,Punahele Soriano,Miguel Baeza,1,5,http://www.ufcstats.com/fighter-details/64facb6cc564262d
Punahele Soriano,Punahele Soriano,Uros Medic,1,6,http://www.ufcstats.com/fighter-details/64facb6cc564262d
Renato Moicano,Renato Moicano,Rafael Dos Anjos,0,1,http://www.ufcstats.com/fighter-details/b6452706b373eea1
Renato Moicano,Renato Moicano,Brad Riddell,1,2,http://www.ufcstats.com/fighter-details/b6452706b373eea1
Renato Moicano,Renato Moicano,Drew Dober,1,3,http://www.ufcstats.com/fighter-details/b6452706b373eea1
Renato Moicano,Renato Moicano,Jalin Turner,1,4,http://www.ufcstats.com/fighter-details/b6452706b373eea1
Renato Moicano,Renato Moicano,Benoit Saint Denis,1,5,http://www.ufcstats.com/fighter-details/b6452706b373eea1
Renato Moicano,Renato Moicano,Islam Makhachev,0,6,http://www.ufcstats.com/fighter-details/b6452706b373eea1
Jailton Almeida,Jailton Almeida,Shamil Abdurakhimov,1,1,http://www.ufcstats.com/fighter-details/41e83a89929d1327
Jailton Almeida,Jailton Almeida,Jairzinho Rozenstruik,1,2,http://www.ufcstats.com/fighter-details/41e83a89929d1327
Jailton Almeida,Jailton Almeida,Derrick Lewis,1,3,http://www.ufcstats.com/fighter-details/41e83a89929d1327
Jailton Almeida,Jailton Almeida,Curtis Blaydes,0,4,http://www.ufcstats.com/fighter-details/41e83a89929d1327
Jailton Almeida,Jailton Almeida,Alexandr Romanov,1,5,http://www.ufcstats.com/fighter-details/41e83a89929d1327
Jailton Almeida,Jailton Almeida,Serghei Spivac,1,6,http://www.ufcstats.com/fighter-details/41e83a89929d1327
Tagir Ulanbekov,Tagir Ulanbekov,Allan Nascimento,1,1,http://www.ufcstats.com/fighter-details/f00ac08ab056af5d
Tagir Ulanbekov,Tagir Ulanbekov,Tim Elliott,0,2,http://www.ufcstats.com/fighter-details/f00ac08ab056af5d
Tagir Ulanbekov,Tagir Ulanbekov,Nate Maness,1,3,http://www.ufcstats.com/fighter-details/f00ac08ab056af5d
Tagir Ulanbekov,Tagir Ulanbekov,Cody Durden,1,4,http://www.ufcstats.com/fighter-details/f00ac08ab056af5d
Tagir Ulanbekov,Tagir Ulanbekov,Clayton Carpenter,1,5,http://www.ufcstats.com/fighter-details/f00ac08ab056af5d
Tagir Ulanbekov,Tagir Ulanbekov,Azat Maksum,1,6,http://www.ufcstats.com/fighter-details/f00ac08ab056af5d
Bogdan Guskov,Bogdan Guskov,Volkan Oezdemir,0,1,http://www.ufcstats.com/fighter-details/ef5dcb10d2bd4b0f
Bogdan Guskov,Bogdan Guskov,Zac Pauga,1,2,http://www.ufcstats.com/fighter-details/ef5dcb10d2bd4b0f
Bogdan Guskov,Bogdan Guskov,Ryan Spann,1,3,http://www.ufcstats.com/fighter-details/ef5dcb10d2bd4b0f
Bogdan Guskov,Bogdan Guskov,Billy Elekana,1,4,http://www.ufcstats.com/fighter-details/ef5dcb10d2bd4b0f
Grant Dawson,Grant Dawson,Mark Madsen,1,1,http://www.ufcstats.com/fighter-details/99bd51917728c25d
Grant Dawson,Grant Dawson,Damir Ismagulov,1,2,http://www.ufcstats.com/fighter-details/99bd51917728c25d
Grant Dawson,Grant Dawson,King Green,0,3,http://www.ufcstats.com/fighter-details/99bd51917728c25d
Grant Dawson,Grant Dawson,Joe Solecki,1,4,http://www.ufcstats.com/fighter-details/99bd51917728c25d
Grant Dawson,Grant Dawson,Rafa Garcia,1,5,http://www.ufcstats.com/fighter-details/99bd51917728c25d
Grant Dawson,Grant Dawson,Diego Ferreira,1,6,http://www.ufcstats.com/fighter-details/99bd51917728c25d
Diego Ferreira,Diego Ferreira,Beneil Dariush,0,1,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc
Diego Ferreira,Diego Ferreira,Gregor Gillespie,0,2,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc
Diego Ferreira,Diego Ferreira,Mateusz Gamrot,0,3,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc
Diego Ferreira,Diego Ferreira,Michael Johnson,1,4,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc
Diego Ferreira,Diego Ferreira,Mateusz Rebecki,1,5,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc
Diego Ferreira,Diego Ferreira,Grant Dawson,0,6,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc
Rinya Nakamura,Rinya Nakamura,Gugun Gusman,1,1,http://www.ufcstats.com/fighter-details/d8c811df0386d5e8
Rinya Nakamura,Rinya Nakamura,Shohei Nose,1,2,http://www.ufcstats.com/fighter-details/d8c811df0386d5e8
Rinya Nakamura,Rinya Nakamura,Toshiomi Kazama,1,3,http://www.ufcstats.com/fighter-details/d8c811df0386d5e8
Rinya Nakamura,Rinya Nakamura,Fernie Garcia,1,4,http://www.ufcstats.com/fighter-details/d8c811df0386d5e8
Rinya Nakamura,Rinya Nakamura,Carlos Vera,1,5,http://www.ufcstats.com/fighter-details/d8c811df0386d5e8
Rinya Nakamura,Rinya Nakamura,Muin Gafurov,0,6,http://www.ufcstats.com/fighter-details/d8c811df0386d5e8
Payton Talbott,Payton Talbott,Reyes Cortez Jr.,1,1,http://www.ufcstats.com/fighter-details/6e743a33d56bdaa4
Payton Talbott,Payton Talbott,Nick Aguirre,1,2,http://www.ufcstats.com/fighter-details/6e743a33d56bdaa4
Payton Talbott,Payton Talbott,Cameron Saaiman,1,3,http://www.ufcstats.com/fighter-details/6e743a33d56bdaa4
Payton Talbott,Payton Talbott,Yanis Ghemmouri,1,4,http://www.ufcstats.com/fighter-details/6e743a33d56bdaa4
Payton Talbott,Payton Talbott,Raoni Barcelos,0,5,http://www.ufcstats.com/fighter-details/6e743a33d56bdaa4
Jamahal Hill,Jamahal Hill,Johnny Walker,1,1,http://www.ufcstats.com/fighter-details/5444c5a201d3ee5a
Jamahal Hill,Jamahal Hill,Thiago Santos,1,2,http://www.ufcstats.com/fighter-details/5444c5a201d3ee5a
Jamahal Hill,Jamahal Hill,Glover Teixeira,1,3,http://www.ufcstats.com/fighter-details/5444c5a201d3ee5a
Jamahal Hill,Jamahal Hill,Alex Pereira,0,4,http://www.ufcstats.com/fighter-details/5444c5a201d3ee5a
Jamahal Hill,Jamahal Hill,Jiri Prochazka,0,5,http://www.ufcstats.com/fighter-details/5444c5a201d3ee5a
Jamahal Hill,Jamahal Hill,Khalil Rountree Jr.,0,6,http://www.ufcstats.com/fighter-details/5444c5a201d3ee5a
Michael Page,Michael Page,Kevin Holland,1,1,http://www.ufcstats.com/fighter-details/a67d071163962af8
Michael Page,Michael Page,Ian Machado Garry,0,2,http://www.ufcstats.com/fighter-details/a67d071163962af8
Michael Page,Michael Page,Shara Magomedov,1,3,http://www.ufcstats.com/fighter-details/a67d071163962af8
Jairzinho Rozenstruik,Jairzinho Rozenstruik,Alexander Volkov,0,1,http://www.ufcstats.com/fighter-details/2cd428e9606856fd
Jairzinho Rozenstruik,Jairzinho Rozenstruik,Chris Daukaus,1,2,http://www.ufcstats.com/fighter-details/2cd428e9606856fd
Jairzinho Rozenstruik,Jairzinho Rozenstruik,Jailton Almeida,0,3,http://www.ufcstats.com/fighter-details/2cd428e9606856fd
Jairzinho Rozenstruik,Jairzinho Rozenstruik,Shamil Gaziev,1,4,http://www.ufcstats.com/fighter-details/2cd428e9606856fd
Jairzinho Rozenstruik,Jairzinho Rozenstruik,Tai Tuivasa,1,5,http://www.ufcstats.com/fighter-details/2cd428e9606856fd
Jairzinho Rozenstruik,Jairzinho Rozenstruik,Sergei Pavlovich,0,6,http://www.ufcstats.com/fighter-details/2cd428e9606856fd
Fares Ziam,Fares Ziam,Terrance McKinney,0,1,http://www.ufcstats.com/fighter-details/1e4f273069fb9e85
Fares Ziam,Fares Ziam,Michal Figlak,1,2,http://www.ufcstats.com/fighter-details/1e4f273069fb9e85
Fares Ziam,Fares Ziam,Jai Herbert,1,3,http://www.ufcstats.com/fighter-details/1e4f273069fb9e85
Fares Ziam,Fares Ziam,Claudio Puelles,1,4,http://www.ufcstats.com/fighter-details/1e4f273069fb9e85
Fares Ziam,Fares Ziam,Matt Frevola,1,5,http://www.ufcstats.com/fighter-details/1e4f273069fb9e85
Fares Ziam,Fares Ziam,Mike Davis,1,6,http://www.ufcstats.com/fighter-details/1e4f273069fb9e85
Mike Davis,Mike Davis,Gilbert Burns,0,1,http://www.ufcstats.com/fighter-details/fb3e61720be4690c
Mike Davis,Mike Davis,Thomas Gifford,1,2,http://www.ufcstats.com/fighter-details/fb3e61720be4690c
Mike Davis,Mike Davis,Mason Jones,1,3,http://www.ufcstats.com/fighter-details/fb3e61720be4690c
Mike Davis,Mike Davis,Viacheslav Borshchev,1,4,http://www.ufcstats.com/fighter-details/fb3e61720be4690c
Mike Davis,Mike Davis,Natan Levy,1,5,http://www.ufcstats.com/fighter-details/fb3e61720be4690c
Mike Davis,Mike Davis,Fares Ziam,0,6,http://www.ufcstats.com/fighter-details/fb3e61720be4690c
Muhammad Naimov,Muhammad Naimov,Jamie Mullarkey,1,1,http://www.ufcstats.com/fighter-details/8d11d9c13e2ccdf7
Muhammad Naimov,Muhammad Naimov,Nathaniel Wood,1,2,http://www.ufcstats.com/fighter-details/8d11d9c13e2ccdf7
Muhammad Naimov,Muhammad Naimov,Erik Silva,1,3,http://www.ufcstats.com/fighter-details/8d11d9c13e2ccdf7
Muhammad Naimov,Muhammad Naimov,Felipe Lima,0,4,http://www.ufcstats.com/fighter-details/8d11d9c13e2ccdf7
Muhammad Naimov,Muhammad Naimov,Kaan Ofli,1,5,http://www.ufcstats.com/fighter-details/8d11d9c13e2ccdf7
Muhammad Naimov,Muhammad Naimov,Bogdan Grad,1,6,http://www.ufcstats.com/fighter-details/8d11d9c13e2ccdf7
Terrance McKinney,Terrance McKinney,Ismael Bonfim,0,1,http://www.ufcstats.com/fighter-details/809bd1a871491508
Terrance McKinney,Terrance McKinney,Nazim Sadykhov,0,2,http://www.ufcstats.com/fighter-details/809bd1a871491508
Terrance McKinney,Terrance McKinney,Mike Breeden,1,3,http://www.ufcstats.com/fighter-details/809bd1a871491508
Terrance McKinney,Terrance McKinney,Brendon Marotte,1,4,http://www.ufcstats.com/fighter-details/809bd1a871491508
Terrance McKinney,Terrance McKinney,Esteban Ribovics,0,5,http://www.ufcstats.com/fighter-details/809bd1a871491508
Terrance McKinney,Terrance McKinney,Damir Hadzovic,1,6,http://www.ufcstats.com/fighter-details/809bd1a871491508
Sergei Pavlovich,Sergei Pavlovich,Derrick Lewis,1,1,http://www.ufcstats.com/fighter-details/f14cf73e51b29254
Sergei Pavlovich,Sergei Pavlovich,Tai Tuivasa,1,2,http://www.ufcstats.com/fighter-details/f14cf73e51b29254
Sergei Pavlovich,Sergei Pavlovich,Curtis Blaydes,1,3,http://www.ufcstats.com/fighter-details/f14cf73e51b29254
Sergei Pavlovich,Sergei Pavlovich,Tom Aspinall,0,4,http://www.ufcstats.com/fighter-details/f14cf73e51b29254
Sergei Pavlovich,Sergei Pavlovich,Alexander Volkov,0,5,http://www.ufcstats.com/fighter-details/f14cf73e51b29254
Sergei Pavlovich,Sergei Pavlovich,Jairzinho Rozenstruik,1,6,http://www.ufcstats.com/fighter-details/f14cf73e51b29254
Shara Magomedov,Shara Magomedov,Bruno Silva,1,1,http://www.ufcstats.com/fighter-details/06734ca9d88dec3a
Shara Magomedov,Shara Magomedov,Antonio Trocoli,1,2,http://www.ufcstats.com/fighter-details/06734ca9d88dec3a
Shara Magomedov,Shara Magomedov,Michal Oleksiejczuk,1,3,http://www.ufcstats.com/fighter-details/06734ca9d88dec3a
Shara Magomedov,Shara Magomedov,Armen Petrosyan,1,4,http://www.ufcstats.com/fighter-details/06734ca9d88dec3a
Shara Magomedov,Shara Magomedov,Michael Page,0,5,http://www.ufcstats.com/fighter-details/06734ca9d88dec3a
Justin Tafa,Justin Tafa,Jared Vanderaa,0,1,http://www.ufcstats.com/fighter-details/e13abac8089a801a
Justin Tafa,Justin Tafa,Harry Hunsucker,1,2,http://www.ufcstats.com/fighter-details/e13abac8089a801a
Justin Tafa,Justin Tafa,Parker Porter,1,3,http://www.ufcstats.com/fighter-details/e13abac8089a801a
Justin Tafa,Justin Tafa,Austen Lane,1,4,http://www.ufcstats.com/fighter-details/e13abac8089a801a
Justin Tafa,Justin Tafa,Karl Williams,0,5,http://www.ufcstats.com/fighter-details/e13abac8089a801a
Justin Tafa,Justin Tafa,Tallison Teixeira,0,6,http://www.ufcstats.com/fighter-details/e13abac8089a801a
Jack Jenkins,Jack Jenkins,Emiliano Linares,1,1,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
Jack Jenkins,Jack Jenkins,Don Shainis,1,2,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
Jack Jenkins,Jack Jenkins,Jamall Emmers,1,3,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
Jack Jenkins,Jack Jenkins,Chepe Mariscal,0,4,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
Jack Jenkins,Jack Jenkins,Herbert Burns,1,5,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
Jack Jenkins,Jack Jenkins,Gabriel Santos,0,6,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
Gabriel Santos,Gabriel Santos,Lerone Murphy,0,1,http://www.ufcstats.com/fighter-details/f2f140ce7532e327
Gabriel Santos,Gabriel Santos,David Onama,0,2,http://www.ufcstats.com/fighter-details/f2f140ce7532e327
Gabriel Santos,Gabriel Santos,Yizha,1,3,http://www.ufcstats.com/fighter-details/f2f140ce7532e327
Gabriel Santos,Gabriel Santos,Jack Jenkins,1,4,http://www.ufcstats.com/fighter-details/f2f140ce7532e327
Kevin Jousset,Kevin Jousset,Kiefer Crosbie,1,1,http://www.ufcstats.com/fighter-details/dda15dbfafb792df
Kevin Jousset,Kevin Jousset,Song Kenan,1,2,http://www.ufcstats.com/fighter-details/dda15dbfafb792df
Kevin Jousset,Kevin Jousset,Bryan Battle,0,3,http://www.ufcstats.com/fighter-details/dda15dbfafb792df
Kevin Jousset,Kevin Jousset,Jonathan Micallef,0,4,http://www.ufcstats.com/fighter-details/dda15dbfafb792df
Tom Nolan,Tom Nolan,Bogdan Grad,1,1,http://www.ufcstats.com/fighter-details/6c3b2525436cf5d4
Tom Nolan,Tom Nolan,Nikolas Motta,0,2,http://www.ufcstats.com/fighter-details/6c3b2525436cf5d4
Tom Nolan,Tom Nolan,Victor Martinez,1,3,http://www.ufcstats.com/fighter-details/6c3b2525436cf5d4
Tom Nolan,Tom Nolan,Alex Reyes,1,4,http://www.ufcstats.com/fighter-details/6c3b2525436cf5d4
Tom Nolan,Tom Nolan,Viacheslav Borshchev,1,5,http://www.ufcstats.com/fighter-details/6c3b2525436cf5d4
Aleksandre Topuria,Aleksandre Topuria,Colby Thicknesse,1,1,http://www.ufcstats.com/fighter-details/4a6dff1b260bcf61
Colby Thicknesse,Colby Thicknesse,Aleksandre Topuria,0,1,http://www.ufcstats.com/fighter-details/ed7d329d7c29428d
